symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
BMS,4/18/2002,0.2224,0.2133,0.2178,3,0,3,1556,1238,
BMX,4/18/2002,0.3054,0.2877,0.2966,0,0,0,150,407,
BMY,4/18/2002,0.4699,0.4096,0.4398,18597,1913,20510,252691,137806,
BNE,4/18/2002,0.3533,0.3484,0.3508,0,0,0,503,136,
BNI,4/18/2002,0.2574,0.2451,0.2513,10,10,20,37759,4313,
BOBJ,4/18/2002,0.6543,0.6631,0.6587,99,182,281,2741,5244,
BOH,4/18/2002,0.3000,0.3002,0.3001,0,0,0,569,97,
BOL,4/18/2002,0.4113,0.3800,0.3956,60,22,82,3068,2545,
BORL,4/18/2002,0.5762,0.5491,0.5627,114,30,144,9619,1896,
BOW,4/18/2002,0.3035,0.2900,0.2967,200,0,200,1324,258,
BOX,4/18/2002,0.1832,0.2332,0.2082,0,0,0,126,0,
BP,4/18/2002,0.2452,0.2628,0.2540,1066,655,1721,50718,28175,
BPOP,4/18/2002,0.2248,0.1716,0.1982,0,0,0,871,636,
BPRX,4/18/2002,0.7433,0.7062,0.7248,250,13,263,8434,1141,
BPUR,4/18/2002,0.9908,0.9183,0.9546,27,224,251,14310,6806,
BR,4/18/2002,0.3256,0.3133,0.3194,780,130,910,17673,18141,
BRCD,4/18/2002,0.8842,0.9261,0.9052,11983,4816,16799,172857,93106,
BRCM,4/18/2002,0.6779,0.6646,0.6712,5216,5947,11163,173476,93793,
BRIO,4/18/2002,0.0000,0.0000,0.0000,0,0,0,311,0,
BRKS,4/18/2002,0.6417,0.6201,0.6309,76,25,101,3466,4425,
BRKT,4/18/2002,1.1592,1.1621,1.1606,0,0,0,186,80,
BRL,4/18/2002,0.3369,0.3259,0.3314,127,91,218,8865,6534,
BRO,4/18/2002,0.3137,0.3188,0.3162,13,0,13,724,312,
BRW,4/18/2002,0.7880,0.7345,0.7612,103,76,179,21495,5818,
BSC,4/18/2002,0.3321,0.3240,0.3280,1850,716,2566,36762,23577,
BSG,4/18/2002,0.2720,0.2721,0.2720,31,0,31,4482,2268,
BSTE,4/18/2002,0.4938,0.6026,0.5482,0,5,5,965,1106,
BSX,4/18/2002,0.3771,0.3841,0.3806,381,61,442,31407,15779,
BTGC,4/18/2002,0.6089,0.6089,0.6089,0,53,53,3243,1951,
BTH,4/18/2002,0.3278,0.3142,0.3210,0,0,0,652,122,
BTI,4/18/2002,0.2751,0.2751,0.2751,0,0,0,24,40,
BTK,4/18/2002,0.3737,0.3715,0.3726,562,1872,2434,7639,4844,
BTX,4/18/2002,1.2698,1.2279,1.2488,0,16,16,949,167,
BTY,4/18/2002,0.4022,0.3642,0.3832,0,0,0,2887,4101,
BUCA,4/18/2002,0.5272,0.5679,0.5476,0,0,0,198,89,
BUD,4/18/2002,0.1932,0.1900,0.1916,324,33,357,24804,17574,
BVC,4/18/2002,0.2307,0.2302,0.2304,110,0,110,5739,855,
BVF,4/18/2002,0.4563,0.4375,0.4469,4313,406,4719,27391,23958,
BVSN,4/18/2002,0.0000,0.0000,0.0000,100,0,100,9295,564,
BWA,4/18/2002,0.2756,0.3188,0.2972,2,5,7,2528,2769,
C,4/18/2002,0.3022,0.3270,0.3146,11630,14307,25937,521145,355517,
CA,4/18/2002,0.9462,0.9259,0.9360,2499,2203,4702,204965,94938,
CACI,4/18/2002,0.4162,0.3680,0.3921,200,3,203,4503,1705,
CACS,4/18/2002,1.1090,1.1090,1.1090,0,0,0,533,20,
